Run Date,Plate,Well,Control State,Raw Data (RFU),Raw Data (RFU) Z'-factor
10/12/21,14782-Low-DR1,O02,negative control,34405,0.85
10/12/21,14782-Low-DR1,O24,negative control,33599,0.85
10/12/21,14782-Low-DR1,P02,negative control,31847,0.85
10/12/21,14782-Low-DR1,P24,negative control,33196,0.85
10/12/21,14782-Low-DR2,A02,negative control,33987,0.85
10/12/21,14782-Low-DR2,A24,negative control,33106,0.85
10/12/21,14782-Low-DR2,B02,negative control,32663,0.85
10/12/21,14782-Low-DR2,B24,negative control,33358,0.85
10/12/21,14782-Low-DR2,C02,negative control,32415,0.85
10/12/21,14782-Low-DR2,C24,negative control,32252,0.85
10/12/21,14782-Low-DR2,D02,negative control,31512,0.85
10/12/21,14782-Low-DR2,D24,negative control,33926,0.85
10/12/21,14782-Low-DR2,E02,negative control,33159,0.85
10/12/21,14782-Low-DR2,E24,negative control,33457,0.85
10/12/21,14782-Low-DR2,F02,negative control,32548,0.85
10/12/21,14782-Low-DR2,F24,negative control,33949,0.85
10/12/21,14782-Low-DR2,G02,negative control,33129,0.85
10/12/21,14782-Low-DR2,G24,negative control,33387,0.85
10/12/21,14782-Low-DR2,H02,negative control,33700,0.85
10/12/21,14782-Low-DR2,H24,negative control,33734,0.85
10/12/21,14782-Low-DR2,I02,negative control,34502,0.85
10/12/21,14782-Low-DR2,I24,negative control,33969,0.85
10/12/21,14782-Low-DR2,J02,negative control,32404,0.85
10/12/21,14782-Low-DR2,J24,negative control,33952,0.85
10/12/21,14782-Low-DR2,K02,negative control,34096,0.85
10/12/21,14782-Low-DR2,K24,negative control,34568,0.85
10/12/21,14782-Low-DR2,L02,negative control,32601,0.85
10/12/21,14782-Low-DR2,L24,negative control,34467,0.85
10/12/21,14782-Low-DR2,M02,negative control,33222,0.85
10/12/21,14782-Low-DR2,M24,negative control,33421,0.85
10/12/21,14782-Low-DR2,N02,negative control,32690,0.85
10/12/21,14782-Low-DR2,N24,negative control,33607,0.85
10/12/21,14782-Low-DR2,O02,negative control,33611,0.85
10/12/21,14782-Low-DR2,O24,negative control,33117,0.85
10/12/21,14782-Low-DR2,P02,negative control,32640,0.85
10/12/21,14782-Low-DR2,P24,negative control,32684,0.85
10/12/21,14782-Low-DR3,A02,negative control,36272,0.61
10/12/21,14782-Low-DR3,A24,negative control,35867,0.61
10/12/21,14782-Low-DR3,B02,negative control,35409,0.61
10/12/21,14782-Low-DR3,B24,negative control,35807,0.61
10/12/21,14782-Low-DR3,C02,negative control,35458,0.61
10/12/21,14782-Low-DR3,C24,negative control,34835,0.61
10/12/21,14782-Low-DR3,D02,negative control,34371,0.61
10/12/21,14782-Low-DR3,D24,negative control,35445,0.61
10/12/21,14782-Low-DR3,E02,negative control,36229,0.61
10/12/21,14782-Low-DR3,E24,negative control,35787,0.61
10/12/21,14782-Low-DR3,F02,negative control,35024,0.61
10/12/21,14782-Low-DR3,F24,negative control,35425,0.61
10/12/21,14782-Low-DR3,G02,negative control,16072,0.61
10/12/21,14782-Low-DR3,G24,negative control,35937,0.61
10/12/21,14782-Low-DR3,H02,negative control,35975,0.61
10/12/21,14782-Low-DR3,H24,negative control,35610,0.61
10/12/21,14782-Low-DR3,I02,negative control,36822,0.61
10/12/21,14782-Low-DR3,I24,negative control,36735,0.61
10/12/21,14782-Low-DR3,J02,negative control,37117,0.61
10/12/21,14782-Low-DR3,J24,negative control,37135,0.61
10/12/21,14782-Low-DR3,K02,negative control,36702,0.61
10/12/21,14782-Low-DR3,K24,negative control,36709,0.61
10/12/21,14782-Low-DR3,L02,negative control,35914,0.61
10/12/21,14782-Low-DR3,L24,negative control,36975,0.61
10/12/21,14782-Low-DR3,M02,negative control,35959,0.61
10/12/21,14782-Low-DR3,M24,negative control,35788,0.61
10/12/21,14782-Low-DR3,N02,negative control,34689,0.61
10/12/21,14782-Low-DR3,N24,negative control,35843,0.61
10/12/21,14782-Low-DR3,O02,negative control,36216,0.61
10/12/21,14782-Low-DR3,O24,negative control,35585,0.61
10/12/21,14782-Low-DR3,P02,negative control,35431,0.61
10/12/21,14782-Low-DR3,P24,negative control,35484,0.61
10/04/21,14709-14734P03,A02,negative control,76636,0.84
10/04/21,14709-14734P03,A24,negative control,76151,0.84
10/04/21,14709-14734P03,B02,negative control,75109,0.84
10/04/21,14709-14734P03,B24,negative control,77574,0.84
10/04/21,14709-14734P03,C02,negative control,77189,0.84
10/04/21,14709-14734P03,C24,negative control,76583,0.84
10/04/21,14709-14734P03,D02,negative control,76375,0.84
10/04/21,14709-14734P03,D24,negative control,77564,0.84
10/04/21,14709-14734P03,E02,negative control,79175,0.84
10/04/21,14709-14734P03,E24,negative control,76077,0.84
10/04/21,14709-14734P03,F02,negative control,74978,0.84
10/04/21,14709-14734P03,F24,negative control,77135,0.84
10/04/21,14709-14734P03,G02,negative control,81196,0.84
10/04/21,14709-14734P03,G24,negative control,78312,0.84
10/04/21,14709-14734P03,H02,negative control,76205,0.84
10/04/21,14709-14734P03,H24,negative control,77370,0.84
10/04/21,14709-14734P03,I02,negative control,73297,0.84
10/04/21,14709-14734P03,I24,negative control,77645,0.84
10/04/21,14709-14734P03,J02,negative control,76771,0.84
10/04/21,14709-14734P03,J24,negative control,77271,0.84
10/04/21,14709-14734P03,K02,negative control,84001,0.84
10/04/21,14709-14734P03,K24,negative control,78582,0.84
10/04/21,14709-14734P03,L02,negative control,77124,0.84
10/04/21,14709-14734P03,L24,negative control,77887,0.84
10/04/21,14709-14734P03,M02,negative control,69555,0.84
10/04/21,14709-14734P03,M24,negative control,76737,0.84
10/04/21,14709-14734P03,N02,negative control,74156,0.84
10/04/21,14709-14734P03,N24,negative control,76570,0.84
10/04/21,14709-14734P03,O02,negative control,81393,0.84
10/04/21,14709-14734P03,O24,negative control,77494,0.84
10/04/21,14709-14734P03,P02,negative control,75573,0.84
10/04/21,14709-14734P03,P24,negative control,77092,0.84
10/04/21,14709-14734P02,A02,negative control,88410,0.84
10/04/21,14709-14734P02,A24,negative control,82205,0.84
10/04/21,14709-14734P02,B02,negative control,80878,0.84
10/04/21,14709-14734P02,B24,negative control,82147,0.84
10/04/21,14709-14734P02,C02,negative control,87908,0.84
10/04/21,14709-14734P02,C24,negative control,83230,0.84
10/04/21,14709-14734P02,D02,negative control,81499,0.84
10/04/21,14709-14734P02,D24,negative control,83163,0.84
10/04/21,14709-14734P02,E02,negative control,87615,0.84
10/04/21,14709-14734P02,E24,negative control,81927,0.84
10/04/21,14709-14734P02,F02,negative control,82070,0.84
10/04/21,14709-14734P02,F24,negative control,84186,0.84
10/04/21,14709-14734P02,G02,negative control,89402,0.84
10/04/21,14709-14734P02,G24,negative control,84130,0.84
10/04/21,14709-14734P02,H02,negative control,82911,0.84
10/04/21,14709-14734P02,H24,negative control,83687,0.84
10/04/21,14709-14734P02,I02,negative control,88858,0.84
10/04/21,14709-14734P02,I24,negative control,83844,0.84
10/04/21,14709-14734P02,J02,negative control,82601,0.84
10/04/21,14709-14734P02,J24,negative control,84204,0.84
10/04/21,14709-14734P02,K02,negative control,90416,0.84
10/04/21,14709-14734P02,K24,negative control,84561,0.84
10/04/21,14709-14734P02,L02,negative control,81898,0.84
10/04/21,14709-14734P02,L24,negative control,84312,0.84
10/04/21,14709-14734P02,M02,negative control,87170,0.84
10/04/21,14709-14734P02,M24,negative control,82804,0.84
10/04/21,14709-14734P02,N02,negative control,80662,0.84
10/04/21,14709-14734P02,N24,negative control,82824,0.84
10/04/21,14709-14734P02,O02,negative control,87445,0.84
10/04/21,14709-14734P02,O24,negative control,84485,0.84
10/04/21,14709-14734P02,P02,negative control,80815,0.84
10/04/21,14709-14734P02,P24,negative control,84312,0.84
10/04/21,14709-14734P01,A02,negative control,93945,0.88
10/04/21,14709-14734P01,A24,negative control,85411,0.88
10/04/21,14709-14734P01,B02,negative control,84838,0.88
10/04/21,14709-14734P01,B24,negative control,87140,0.88
10/04/21,14709-14734P01,C02,negative control,94437,0.88
10/04/21,14709-14734P01,C24,negative control,89011,0.88
10/04/21,14709-14734P01,D02,negative control,87834,0.88
10/04/21,14709-14734P01,D24,negative control,87940,0.88
10/04/21,14709-14734P01,E02,negative control,94909,0.88
10/04/21,14709-14734P01,E24,negative control,87320,0.88
10/04/21,14709-14734P01,F02,negative control,87357,0.88
10/04/21,14709-14734P01,F24,negative control,87958,0.88
10/04/21,14709-14734P01,G02,negative control,96014,0.88
10/04/21,14709-14734P01,G24,negative control,88631,0.88
10/04/21,14709-14734P01,H02,negative control,87820,0.88
10/04/21,14709-14734P01,H24,negative control,88222,0.88
10/04/21,14709-14734P01,I02,negative control,95451,0.88
10/04/21,14709-14734P01,I24,negative control,87451,0.88
10/04/21,14709-14734P01,J02,negative control,85714,0.88
10/04/21,14709-14734P01,J24,negative control,87240,0.88
10/04/21,14709-14734P01,K02,negative control,95613,0.88
10/04/21,14709-14734P01,K24,negative control,88451,0.88
10/04/21,14709-14734P01,L02,negative control,84720,0.88
10/04/21,14709-14734P01,L24,negative control,87901,0.88
10/04/21,14709-14734P01,M02,negative control,93293,0.88
10/04/21,14709-14734P01,M24,negative control,86963,0.88
10/04/21,14709-14734P01,N02,negative control,84492,0.88
10/04/21,14709-14734P01,N24,negative control,87120,0.88
10/04/21,14709-14734P01,O02,negative control,91490,0.88
10/04/21,14709-14734P01,O24,negative control,86506,0.88
10/04/21,14709-14734P01,P02,negative control,84604,0.88
10/04/21,14709-14734P01,P24,negative control,87562,0.88
09/23/21,14689-DR01,A02,negative control,7281,0.32
09/23/21,14689-DR01,A24,negative control,34962,0.32
09/23/21,14689-DR01,B02,negative control,34030,0.32
09/23/21,14689-DR01,B24,negative control,34790,0.32
09/23/21,14689-DR01,C02,negative control,32753,0.32
09/23/21,14689-DR01,C24,negative control,34081,0.32
09/23/21,14689-DR01,D02,negative control,33744,0.32
09/23/21,14689-DR01,D24,negative control,34478,0.32
09/23/21,14689-DR01,E02,negative control,35900,0.32
09/23/21,14689-DR01,E24,negative control,34208,0.32
09/23/21,14689-DR01,F02,negative control,35564,0.32
09/23/21,14689-DR01,F24,negative control,34640,0.32
09/23/21,14689-DR01,G02,negative control,34690,0.32
09/23/21,14689-DR01,G24,negative control,34452,0.32
09/23/21,14689-DR01,H02,negative control,40797,0.32
09/23/21,14689-DR01,H24,negative control,34571,0.32
09/23/21,14689-DR01,I02,negative control,34577,0.32
09/23/21,14689-DR01,I24,negative control,35082,0.32
09/23/21,14689-DR01,J02,negative control,35402,0.32
09/23/21,14689-DR01,J24,negative control,35174,0.32
09/23/21,14689-DR01,K02,negative control,40444,0.32
09/23/21,14689-DR01,K24,negative control,37078,0.32
09/23/21,14689-DR01,L02,negative control,35395,0.32
09/23/21,14689-DR01,L24,negative control,36800,0.32
09/23/21,14689-DR01,M02,negative control,44983,0.32
09/23/21,14689-DR01,M24,negative control,40551,0.32
09/23/21,14689-DR01,N02,negative control,34020,0.32
09/23/21,14689-DR01,N24,negative control,40677,0.32
09/23/21,14689-DR01,O02,negative control,37606,0.32
09/23/21,14689-DR01,O24,negative control,37422,0.32
09/23/21,14689-DR01,P02,negative control,35561,0.32
09/23/21,14689-DR01,P24,negative control,37984,0.32
09/23/21,14689-DR02,A02,negative control,28541,0.57
09/23/21,14689-DR02,A24,negative control,28562,0.57
09/23/21,14689-DR02,B02,negative control,26800,0.57
09/23/21,14689-DR02,B24,negative control,29035,0.57
09/23/21,14689-DR02,C02,negative control,29457,0.57
09/23/21,14689-DR02,C24,negative control,28485,0.57
09/23/21,14689-DR02,D02,negative control,27477,0.57
09/23/21,14689-DR02,D24,negative control,28811,0.57
09/23/21,14689-DR02,E02,negative control,34045,0.57
09/23/21,14689-DR02,E24,negative control,30514,0.57
09/23/21,14689-DR02,F02,negative control,31189,0.57
09/23/21,14689-DR02,F24,negative control,30876,0.57
09/23/21,14689-DR02,G02,negative control,34243,0.57
09/23/21,14689-DR02,G24,negative control,32331,0.57
09/23/21,14689-DR02,H02,negative control,30866,0.57
09/23/21,14689-DR02,H24,negative control,32468,0.57
09/23/21,14689-DR02,I02,negative control,35079,0.57
09/23/21,14689-DR02,I24,negative control,31227,0.57
09/23/21,14689-DR02,J02,negative control,33586,0.57
09/23/21,14689-DR02,J24,negative control,31582,0.57
09/23/21,14689-DR02,K02,negative control,36711,0.57
09/23/21,14689-DR02,K24,negative control,32658,0.57
09/23/21,14689-DR02,L02,negative control,33820,0.57
09/23/21,14689-DR02,L24,negative control,32712,0.57
09/23/21,14689-DR02,M02,negative control,35249,0.57
09/23/21,14689-DR02,M24,negative control,35131,0.57
09/23/21,14689-DR02,N02,negative control,33922,0.57
09/23/21,14689-DR02,N24,negative control,35351,0.57
09/23/21,14689-DR02,O02,negative control,36555,0.57
09/23/21,14689-DR02,O24,negative control,36046,0.57
09/23/21,14689-DR02,P02,negative control,35950,0.57
09/23/21,14689-DR02,P24,negative control,36103,0.57
09/23/21,14689-DR03,A02,negative control,39574,0.85
09/23/21,14689-DR03,A24,negative control,37310,0.85
09/23/21,14689-DR03,B02,negative control,36771,0.85
09/23/21,14689-DR03,B24,negative control,38369,0.85
09/23/21,14689-DR03,C02,negative control,38689,0.85
09/23/21,14689-DR03,C24,negative control,37327,0.85
09/23/21,14689-DR03,D02,negative control,35671,0.85
09/23/21,14689-DR03,D24,negative control,37399,0.85
09/23/21,14689-DR03,E02,negative control,39621,0.85
09/23/21,14689-DR03,E24,negative control,38322,0.85
09/23/21,14689-DR03,F02,negative control,37429,0.85
09/23/21,14689-DR03,F24,negative control,39319,0.85
09/23/21,14689-DR03,G02,negative control,39813,0.85
09/23/21,14689-DR03,G24,negative control,37616,0.85
09/23/21,14689-DR03,H02,negative control,36526,0.85
09/23/21,14689-DR03,H24,negative control,37292,0.85
09/23/21,14689-DR03,I02,negative control,40437,0.85
09/23/21,14689-DR03,I24,negative control,39169,0.85
09/23/21,14689-DR03,J02,negative control,37196,0.85
09/23/21,14689-DR03,J24,negative control,38478,0.85
09/23/21,14689-DR03,K02,negative control,41360,0.85
09/23/21,14689-DR03,K24,negative control,38749,0.85
09/23/21,14689-DR03,L02,negative control,38477,0.85
09/23/21,14689-DR03,L24,negative control,38539,0.85
09/23/21,14689-DR03,M02,negative control,40257,0.85
09/23/21,14689-DR03,M24,negative control,38621,0.85
09/23/21,14689-DR03,N02,negative control,36882,0.85
09/23/21,14689-DR03,N24,negative control,38225,0.85
09/23/21,14689-DR03,O02,negative control,40032,0.85
09/23/21,14689-DR03,O24,negative control,38545,0.85
09/23/21,14689-DR03,P02,negative control,37065,0.85
09/23/21,14689-DR03,P24,negative control,38281,0.85
09/05/21,14622-DR01,A02,negative control,27214,0.87
09/05/21,14622-DR01,A24,negative control,28182,0.87
09/05/21,14622-DR01,B02,negative control,28256,0.87
09/05/21,14622-DR01,B24,negative control,28212,0.87
09/05/21,14622-DR01,C02,negative control,25002,0.87
09/05/21,14622-DR01,C24,negative control,27858,0.87
09/05/21,14622-DR01,D02,negative control,27575,0.87
09/05/21,14622-DR01,D24,negative control,28009,0.87
09/05/21,14622-DR01,E02,negative control,27946,0.87
09/05/21,14622-DR01,E24,negative control,28029,0.87
09/05/21,14622-DR01,F02,negative control,28680,0.87
09/05/21,14622-DR01,F24,negative control,28082,0.87
09/05/21,14622-DR01,G02,negative control,28296,0.87
09/05/21,14622-DR01,G24,negative control,28026,0.87
09/05/21,14622-DR01,H02,negative control,28577,0.87
09/05/21,14622-DR01,H24,negative control,28104,0.87
09/05/21,14622-DR01,I02,negative control,27435,0.87
09/05/21,14622-DR01,I24,negative control,28388,0.87
09/05/21,14622-DR01,J02,negative control,28116,0.87
09/05/21,14622-DR01,J24,negative control,28778,0.87
09/05/21,14622-DR01,K02,negative control,29012,0.87
09/05/21,14622-DR01,K24,negative control,29221,0.87
09/05/21,14622-DR01,L02,negative control,29089,0.87
09/05/21,14622-DR01,L24,negative control,29157,0.87
09/05/21,14622-DR01,M02,negative control,28896,0.87
09/05/21,14622-DR01,M24,negative control,28663,0.87
09/05/21,14622-DR01,N02,negative control,28220,0.87
09/05/21,14622-DR01,N24,negative control,28816,0.87
09/05/21,14622-DR01,O02,negative control,28586,0.87
09/05/21,14622-DR01,O24,negative control,28343,0.87
09/05/21,14622-DR01,P02,negative control,28198,0.87
09/05/21,14622-DR01,P24,negative control,28813,0.87
09/05/21,14622-DR02,A02,negative control,29549,0.89
09/05/21,14622-DR02,A24,negative control,27560,0.89
09/05/21,14622-DR02,B02,negative control,28898,0.89
09/05/21,14622-DR02,B24,negative control,29734,0.89
09/05/21,14622-DR02,C02,negative control,29928,0.89
09/05/21,14622-DR02,C24,negative control,28575,0.89
09/05/21,14622-DR02,D02,negative control,28622,0.89
09/05/21,14622-DR02,D24,negative control,29155,0.89
09/05/21,14622-DR02,E02,negative control,30466,0.89
09/05/21,14622-DR02,E24,negative control,29673,0.89
09/05/21,14622-DR02,F02,negative control,29274,0.89
09/05/21,14622-DR02,F24,negative control,29841,0.89
09/05/21,14622-DR02,G02,negative control,29789,0.89
09/05/21,14622-DR02,G24,negative control,29227,0.89
09/05/21,14622-DR02,H02,negative control,28343,0.89
09/05/21,14622-DR02,H24,negative control,28939,0.89
09/05/21,14622-DR02,I02,negative control,30253,0.89
09/05/21,14622-DR02,I24,negative control,29222,0.89
09/05/21,14622-DR02,J02,negative control,28662,0.89
09/05/21,14622-DR02,J24,negative control,29051,0.89
09/05/21,14622-DR02,K02,negative control,30644,0.89
09/05/21,14622-DR02,K24,negative control,29504,0.89
09/05/21,14622-DR02,L02,negative control,29466,0.89
09/05/21,14622-DR02,L24,negative control,29343,0.89
09/05/21,14622-DR02,M02,negative control,29805,0.89
09/05/21,14622-DR02,M24,negative control,28724,0.89
09/05/21,14622-DR02,N02,negative control,28477,0.89
09/05/21,14622-DR02,N24,negative control,29405,0.89
09/05/21,14622-DR02,O02,negative control,29984,0.89
09/05/21,14622-DR02,O24,negative control,28965,0.89
09/05/21,14622-DR02,P02,negative control,28554,0.89
09/05/21,14622-DR02,P24,negative control,29290,0.89
08/25/21,14547-DR,A02,negative control,16569,0.66
08/25/21,14547-DR,A24,negative control,17604,0.66
08/25/21,14547-DR,B02,negative control,17444,0.66
08/25/21,14547-DR,B24,negative control,17594,0.66
08/25/21,14547-DR,C02,negative control,17716,0.66
08/25/21,14547-DR,C24,negative control,17688,0.66
08/25/21,14547-DR,D02,negative control,17220,0.66
08/25/21,14547-DR,D24,negative control,18476,0.66
08/25/21,14547-DR,E02,negative control,17488,0.66
08/25/21,14547-DR,E24,negative control,18014,0.66
08/25/21,14547-DR,F02,negative control,17491,0.66
08/25/21,14547-DR,F24,negative control,18146,0.66
08/25/21,14547-DR,G02,negative control,15730,0.66
08/25/21,14547-DR,G24,negative control,17987,0.66
08/25/21,14547-DR,H02,negative control,17987,0.66
08/25/21,14547-DR,H24,negative control,18200,0.66
08/25/21,14547-DR,I02,negative control,15554,0.66
08/25/21,14547-DR,I24,negative control,18117,0.66
