Run Date,Plate,Well,Control State,Raw Data (RFU),Raw Data (RFU) Z'-factor
04/27/21,13762-DR02,O23,positive control (hit),10842,0.82
04/27/21,13762-DR02,P01,positive control (hit),11231,0.82
04/27/21,13762-DR02,P23,positive control (hit),10610,0.82
05/03/21,13803-DR01,A01,positive control (hit),5953,0.64
05/03/21,13803-DR01,A23,positive control (hit),6568,0.64
05/03/21,13803-DR01,B01,positive control (hit),6132,0.64
05/03/21,13803-DR01,B23,positive control (hit),6325,0.64
05/03/21,13803-DR01,C01,positive control (hit),6308,0.64
05/03/21,13803-DR01,C23,positive control (hit),6604,0.64
05/03/21,13803-DR01,D01,positive control (hit),6115,0.64
05/03/21,13803-DR01,D23,positive control (hit),6356,0.64
05/03/21,13803-DR01,E01,positive control (hit),6622,0.64
05/03/21,13803-DR01,E23,positive control (hit),6674,0.64
05/03/21,13803-DR01,F01,positive control (hit),6355,0.64
05/03/21,13803-DR01,F23,positive control (hit),6495,0.64
05/03/21,13803-DR01,G01,positive control (hit),5172,0.64
05/03/21,13803-DR01,G23,positive control (hit),6375,0.64
05/03/21,13803-DR01,H01,positive control (hit),6150,0.64
05/03/21,13803-DR01,H23,positive control (hit),6408,0.64
05/03/21,13803-DR01,I01,positive control (hit),6391,0.64
05/03/21,13803-DR01,I23,positive control (hit),6424,0.64
05/03/21,13803-DR01,J01,positive control (hit),6030,0.64
05/03/21,13803-DR01,J23,positive control (hit),6221,0.64
05/03/21,13803-DR01,K01,positive control (hit),6402,0.64
05/03/21,13803-DR01,K23,positive control (hit),6498,0.64
05/03/21,13803-DR01,L01,positive control (hit),6297,0.64
05/03/21,13803-DR01,L23,positive control (hit),6462,0.64
05/03/21,13803-DR01,M01,positive control (hit),6987,0.64
05/03/21,13803-DR01,M23,positive control (hit),6530,0.64
05/03/21,13803-DR01,N01,positive control (hit),6385,0.64
05/03/21,13803-DR01,N23,positive control (hit),6297,0.64
05/03/21,13803-DR01,O01,positive control (hit),6294,0.64
05/03/21,13803-DR01,O23,positive control (hit),6349,0.64
05/03/21,13803-DR01,P01,positive control (hit),6182,0.64
05/03/21,13803-DR01,P23,positive control (hit),6097,0.64
05/03/21,13803-DR02,A01,positive control (hit),6220,0.86
05/03/21,13803-DR02,A23,positive control (hit),6041,0.86
05/03/21,13803-DR02,B01,positive control (hit),5773,0.86
05/03/21,13803-DR02,B23,positive control (hit),6008,0.86
05/03/21,13803-DR02,C01,positive control (hit),6417,0.86
05/03/21,13803-DR02,C23,positive control (hit),6134,0.86
05/03/21,13803-DR02,D01,positive control (hit),5846,0.86
05/03/21,13803-DR02,D23,positive control (hit),5986,0.86
05/03/21,13803-DR02,E01,positive control (hit),6633,0.86
05/03/21,13803-DR02,E23,positive control (hit),6175,0.86
05/03/21,13803-DR02,F01,positive control (hit),6021,0.86
05/03/21,13803-DR02,F23,positive control (hit),6186,0.86
05/03/21,13803-DR02,G01,positive control (hit),6307,0.86
05/03/21,13803-DR02,G23,positive control (hit),6029,0.86
05/03/21,13803-DR02,H01,positive control (hit),5915,0.86
05/03/21,13803-DR02,H23,positive control (hit),6031,0.86
05/03/21,13803-DR02,I01,positive control (hit),6393,0.86
05/03/21,13803-DR02,I23,positive control (hit),6014,0.86
05/03/21,13803-DR02,J01,positive control (hit),5805,0.86
05/03/21,13803-DR02,J23,positive control (hit),6011,0.86
05/03/21,13803-DR02,K01,positive control (hit),6625,0.86
05/03/21,13803-DR02,K23,positive control (hit),6049,0.86
05/03/21,13803-DR02,L01,positive control (hit),5924,0.86
05/03/21,13803-DR02,L23,positive control (hit),6168,0.86
05/03/21,13803-DR02,M01,positive control (hit),6630,0.86
05/03/21,13803-DR02,M23,positive control (hit),6147,0.86
05/03/21,13803-DR02,N01,positive control (hit),6003,0.86
05/03/21,13803-DR02,N23,positive control (hit),6056,0.86
05/03/21,13803-DR02,O01,positive control (hit),6537,0.86
05/03/21,13803-DR02,O23,positive control (hit),6040,0.86
05/03/21,13803-DR02,P01,positive control (hit),5890,0.86
05/03/21,13803-DR02,P23,positive control (hit),5962,0.86
05/03/21,13803-DR03,A01,positive control (hit),6494,0.81
05/03/21,13803-DR03,A23,positive control (hit),6015,0.81
05/03/21,13803-DR03,B01,positive control (hit),5910,0.81
05/03/21,13803-DR03,B23,positive control (hit),5979,0.81
05/03/21,13803-DR03,C01,positive control (hit),6397,0.81
05/03/21,13803-DR03,C23,positive control (hit),6064,0.81
05/03/21,13803-DR03,D01,positive control (hit),5821,0.81
05/03/21,13803-DR03,D23,positive control (hit),5954,0.81
05/03/21,13803-DR03,E01,positive control (hit),6657,0.81
05/03/21,13803-DR03,E23,positive control (hit),6258,0.81
05/03/21,13803-DR03,F01,positive control (hit),6057,0.81
05/03/21,13803-DR03,F23,positive control (hit),6116,0.81
05/03/21,13803-DR03,G01,positive control (hit),6253,0.81
05/03/21,13803-DR03,G23,positive control (hit),6085,0.81
05/03/21,13803-DR03,H01,positive control (hit),5827,0.81
05/03/21,13803-DR03,H23,positive control (hit),5894,0.81
05/03/21,13803-DR03,I01,positive control (hit),6425,0.81
05/03/21,13803-DR03,I23,positive control (hit),5886,0.81
05/03/21,13803-DR03,J01,positive control (hit),5718,0.81
05/03/21,13803-DR03,J23,positive control (hit),5852,0.81
05/03/21,13803-DR03,K01,positive control (hit),6632,0.81
05/03/21,13803-DR03,K23,positive control (hit),6035,0.81
05/03/21,13803-DR03,L01,positive control (hit),5930,0.81
05/03/21,13803-DR03,L23,positive control (hit),5958,0.81
05/03/21,13803-DR03,M01,positive control (hit),6612,0.81
05/03/21,13803-DR03,M23,positive control (hit),6120,0.81
05/03/21,13803-DR03,N01,positive control (hit),5959,0.81
05/03/21,13803-DR03,N23,positive control (hit),6049,0.81
05/03/21,13803-DR03,O01,positive control (hit),6580,0.81
05/03/21,13803-DR03,O23,positive control (hit),5952,0.81
05/03/21,13803-DR03,P01,positive control (hit),5821,0.81
05/03/21,13803-DR03,P23,positive control (hit),5925,0.81
05/03/21,13803-DR04,A01,positive control (hit),6795,-0.33
05/03/21,13803-DR04,B01,positive control (hit),6335,-0.33
05/03/21,13803-DR04,B23,positive control (hit),7140,-0.33
05/03/21,13803-DR04,C01,positive control (hit),6878,-0.33
05/03/21,13803-DR04,D01,positive control (hit),7071,-0.33
05/03/21,13803-DR04,D23,positive control (hit),7583,-0.33
05/03/21,13803-DR04,E01,positive control (hit),6652,-0.33
05/03/21,13803-DR04,F01,positive control (hit),6809,-0.33
05/03/21,13803-DR04,F23,positive control (hit),9456,-0.33
05/03/21,13803-DR04,G01,positive control (hit),6677,-0.33
05/03/21,13803-DR04,H01,positive control (hit),6628,-0.33
05/03/21,13803-DR04,H23,positive control (hit),7510,-0.33
05/03/21,13803-DR04,I01,positive control (hit),6874,-0.33
05/03/21,13803-DR04,J01,positive control (hit),6576,-0.33
05/03/21,13803-DR04,J23,positive control (hit),7725,-0.33
05/03/21,13803-DR04,K01,positive control (hit),7163,-0.33
05/03/21,13803-DR04,L01,positive control (hit),6760,-0.33
05/03/21,13803-DR04,L23,positive control (hit),7977,-0.33
05/03/21,13803-DR04,M01,positive control (hit),6862,-0.33
05/03/21,13803-DR04,N01,positive control (hit),8093,-0.33
05/03/21,13803-DR04,N23,positive control (hit),7453,-0.33
05/03/21,13803-DR04,O01,positive control (hit),7150,-0.33
05/03/21,13803-DR04,P01,positive control (hit),6158,-0.33
05/03/21,13803-DR04,P23,positive control (hit),7231,-0.33
05/10/21,13858-DR01,A01,positive control (hit),6936,0.79
05/10/21,13858-DR01,A23,positive control (hit),6594,0.79
05/10/21,13858-DR01,B01,positive control (hit),6576,0.79
05/10/21,13858-DR01,B23,positive control (hit),8565,0.79
05/10/21,13858-DR01,C01,positive control (hit),7109,0.79
05/10/21,13858-DR01,C23,positive control (hit),7091,0.79
05/10/21,13858-DR01,D01,positive control (hit),6741,0.79
05/10/21,13858-DR01,D23,positive control (hit),6921,0.79
05/10/21,13858-DR01,E01,positive control (hit),7409,0.79
05/10/21,13858-DR01,E23,positive control (hit),7039,0.79
05/10/21,13858-DR01,F01,positive control (hit),7196,0.79
05/10/21,13858-DR01,F23,positive control (hit),6978,0.79
05/10/21,13858-DR01,G01,positive control (hit),7573,0.79
05/10/21,13858-DR01,G23,positive control (hit),7077,0.79
05/10/21,13858-DR01,H01,positive control (hit),6967,0.79
05/10/21,13858-DR01,H23,positive control (hit),7037,0.79
05/10/21,13858-DR01,I01,positive control (hit),7453,0.79
05/10/21,13858-DR01,I23,positive control (hit),6978,0.79
05/10/21,13858-DR01,J01,positive control (hit),6908,0.79
05/10/21,13858-DR01,J23,positive control (hit),6916,0.79
05/10/21,13858-DR01,K01,positive control (hit),7704,0.79
05/10/21,13858-DR01,K23,positive control (hit),7029,0.79
05/10/21,13858-DR01,L01,positive control (hit),7075,0.79
05/10/21,13858-DR01,L23,positive control (hit),7016,0.79
05/10/21,13858-DR01,M01,positive control (hit),7559,0.79
05/10/21,13858-DR01,M23,positive control (hit),7046,0.79
05/10/21,13858-DR01,N01,positive control (hit),6961,0.79
05/10/21,13858-DR01,N23,positive control (hit),6818,0.79
05/10/21,13858-DR01,O01,positive control (hit),7658,0.79
05/10/21,13858-DR01,O23,positive control (hit),6878,0.79
05/10/21,13858-DR01,P01,positive control (hit),6888,0.79
05/10/21,13858-DR01,P23,positive control (hit),6780,0.79
05/10/21,13858-DR02,A01,positive control (hit),7484,0.89
05/10/21,13858-DR02,A23,positive control (hit),7115,0.89
05/10/21,13858-DR02,B01,positive control (hit),6903,0.89
05/10/21,13858-DR02,B23,positive control (hit),7175,0.89
05/10/21,13858-DR02,C01,positive control (hit),7711,0.89
05/10/21,13858-DR02,C23,positive control (hit),7370,0.89
05/10/21,13858-DR02,D01,positive control (hit),7285,0.89
05/10/21,13858-DR02,D23,positive control (hit),7357,0.89
05/10/21,13858-DR02,E01,positive control (hit),7854,0.89
05/10/21,13858-DR02,E23,positive control (hit),7363,0.89
05/10/21,13858-DR02,F01,positive control (hit),7534,0.89
05/10/21,13858-DR02,F23,positive control (hit),7233,0.89
05/10/21,13858-DR02,G01,positive control (hit),7627,0.89
05/10/21,13858-DR02,G23,positive control (hit),7355,0.89
05/10/21,13858-DR02,H01,positive control (hit),7424,0.89
05/10/21,13858-DR02,H23,positive control (hit),7373,0.89
05/10/21,13858-DR02,I01,positive control (hit),7608,0.89
05/10/21,13858-DR02,I23,positive control (hit),7071,0.89
05/10/21,13858-DR02,J01,positive control (hit),7131,0.89
05/10/21,13858-DR02,J23,positive control (hit),7135,0.89
05/10/21,13858-DR02,K01,positive control (hit),7726,0.89
05/10/21,13858-DR02,K23,positive control (hit),7312,0.89
05/10/21,13858-DR02,L01,positive control (hit),7238,0.89
05/10/21,13858-DR02,L23,positive control (hit),7298,0.89
05/10/21,13858-DR02,M01,positive control (hit),7596,0.89
05/10/21,13858-DR02,M23,positive control (hit),7470,0.89
05/10/21,13858-DR02,N01,positive control (hit),7067,0.89
05/10/21,13858-DR02,N23,positive control (hit),7222,0.89
05/10/21,13858-DR02,O01,positive control (hit),7748,0.89
05/10/21,13858-DR02,O23,positive control (hit),7335,0.89
05/10/21,13858-DR02,P01,positive control (hit),6986,0.89
05/10/21,13858-DR02,P23,positive control (hit),7261,0.89
05/10/21,13858-DR03,A01,positive control (hit),8173,0.87
05/10/21,13858-DR03,A23,positive control (hit),7922,0.87
05/10/21,13858-DR03,B01,positive control (hit),7475,0.87
05/10/21,13858-DR03,B23,positive control (hit),8009,0.87
05/10/21,13858-DR03,C01,positive control (hit),8703,0.87
05/10/21,13858-DR03,C23,positive control (hit),8200,0.87
05/10/21,13858-DR03,D01,positive control (hit),7963,0.87
05/10/21,13858-DR03,D23,positive control (hit),8431,0.87
05/10/21,13858-DR03,E01,positive control (hit),8536,0.87
05/10/21,13858-DR03,E23,positive control (hit),7926,0.87
05/10/21,13858-DR03,F01,positive control (hit),7752,0.87
05/10/21,13858-DR03,F23,positive control (hit),7931,0.87
05/10/21,13858-DR03,G01,positive control (hit),8198,0.87
05/10/21,13858-DR03,G23,positive control (hit),7857,0.87
05/10/21,13858-DR03,H01,positive control (hit),7347,0.87
05/10/21,13858-DR03,H23,positive control (hit),7837,0.87
05/10/21,13858-DR03,I01,positive control (hit),7936,0.87
05/10/21,13858-DR03,I23,positive control (hit),7847,0.87
05/10/21,13858-DR03,J01,positive control (hit),7551,0.87
05/10/21,13858-DR03,J23,positive control (hit),7741,0.87
05/10/21,13858-DR03,K01,positive control (hit),8198,0.87
05/10/21,13858-DR03,K23,positive control (hit),7779,0.87
05/10/21,13858-DR03,L01,positive control (hit),7506,0.87
05/10/21,13858-DR03,L23,positive control (hit),7595,0.87
05/10/21,13858-DR03,M01,positive control (hit),8022,0.87
05/10/21,13858-DR03,M23,positive control (hit),7414,0.87
05/10/21,13858-DR03,N01,positive control (hit),7164,0.87
05/10/21,13858-DR03,N23,positive control (hit),7624,0.87
05/10/21,13858-DR03,O01,positive control (hit),7950,0.87
05/10/21,13858-DR03,O23,positive control (hit),7560,0.87
05/10/21,13858-DR03,P01,positive control (hit),7258,0.87
05/10/21,13858-DR03,P23,positive control (hit),7127,0.87
05/10/21,13875-DR01,A01,positive control (hit),6739,0.53
05/10/21,13875-DR01,A23,positive control (hit),6401,0.53
05/10/21,13875-DR01,B01,positive control (hit),6505,0.53
05/10/21,13875-DR01,B23,positive control (hit),6220,0.53
05/10/21,13875-DR01,C01,positive control (hit),6731,0.53
05/10/21,13875-DR01,C23,positive control (hit),6577,0.53
05/10/21,13875-DR01,D01,positive control (hit),6980,0.53
05/10/21,13875-DR01,D23,positive control (hit),6453,0.53
05/10/21,13875-DR01,E01,positive control (hit),6933,0.53
05/10/21,13875-DR01,E23,positive control (hit),6508,0.53
05/10/21,13875-DR01,F01,positive control (hit),6750,0.53
05/10/21,13875-DR01,F23,positive control (hit),6202,0.53
05/10/21,13875-DR01,G01,positive control (hit),6694,0.53
05/10/21,13875-DR01,G23,positive control (hit),6454,0.53
05/10/21,13875-DR01,H01,positive control (hit),6654,0.53
05/10/21,13875-DR01,H23,positive control (hit),5827,0.53
05/10/21,13875-DR01,I01,positive control (hit),6781,0.53
05/10/21,13875-DR01,I23,positive control (hit),6497,0.53
05/10/21,13875-DR01,J01,positive control (hit),6778,0.53
05/10/21,13875-DR01,J23,positive control (hit),5502,0.53
05/10/21,13875-DR01,K01,positive control (hit),7052,0.53
05/10/21,13875-DR01,K23,positive control (hit),6491,0.53
05/10/21,13875-DR01,L01,positive control (hit),6822,0.53
05/10/21,13875-DR01,L23,positive control (hit),6130,0.53
05/10/21,13875-DR01,M01,positive control (hit),6698,0.53
05/10/21,13875-DR01,M23,positive control (hit),6413,0.53
05/10/21,13875-DR01,N01,positive control (hit),6579,0.53
05/10/21,13875-DR01,N23,positive control (hit),5723,0.53
05/10/21,13875-DR01,O01,positive control (hit),6505,0.53
05/10/21,13875-DR01,O23,positive control (hit),6438,0.53
05/10/21,13875-DR01,P01,positive control (hit),6376,0.53
05/10/21,13875-DR01,P23,positive control (hit),5596,0.53
05/10/21,13875-DR02,A01,positive control (hit),6784,0.88
05/10/21,13875-DR02,A23,positive control (hit),6341,0.88
05/10/21,13875-DR02,B01,positive control (hit),6353,0.88
05/10/21,13875-DR02,B23,positive control (hit),6500,0.88
05/10/21,13875-DR02,C01,positive control (hit),6901,0.88
05/10/21,13875-DR02,C23,positive control (hit),6555,0.88
05/10/21,13875-DR02,D01,positive control (hit),6454,0.88
05/10/21,13875-DR02,D23,positive control (hit),6528,0.88
05/10/21,13875-DR02,E01,positive control (hit),7058,0.88
05/10/21,13875-DR02,E23,positive control (hit),6554,0.88
05/10/21,13875-DR02,F01,positive control (hit),6601,0.88
05/10/21,13875-DR02,F23,positive control (hit),6579,0.88
05/10/21,13875-DR02,G01,positive control (hit),6904,0.88
05/10/21,13875-DR02,G23,positive control (hit),6607,0.88
05/10/21,13875-DR02,H01,positive control (hit),6689,0.88
05/10/21,13875-DR02,H23,positive control (hit),6584,0.88
05/10/21,13875-DR02,I01,positive control (hit),6896,0.88
05/10/21,13875-DR02,I23,positive control (hit),6477,0.88
05/10/21,13875-DR02,J01,positive control (hit),6513,0.88
05/10/21,13875-DR02,J23,positive control (hit),6535,0.88
05/10/21,13875-DR02,K01,positive control (hit),7221,0.88
05/10/21,13875-DR02,K23,positive control (hit),6752,0.88
05/10/21,13875-DR02,L01,positive control (hit),6635,0.88
05/10/21,13875-DR02,L23,positive control (hit),6711,0.88
05/10/21,13875-DR02,M01,positive control (hit),6936,0.88
05/10/21,13875-DR02,M23,positive control (hit),6686,0.88
05/10/21,13875-DR02,N01,positive control (hit),6604,0.88
05/10/21,13875-DR02,N23,positive control (hit),6777,0.88
05/10/21,13875-DR02,O01,positive control (hit),6956,0.88
05/10/21,13875-DR02,O23,positive control (hit),6621,0.88
05/10/21,13875-DR02,P01,positive control (hit),6442,0.88
05/10/21,13875-DR02,P23,positive control (hit),6531,0.88
05/10/21,13875-DR03,A01,positive control (hit),6977,0.86
05/10/21,13875-DR03,A23,positive control (hit),6336,0.86
05/10/21,13875-DR03,B01,positive control (hit),6556,0.86
05/10/21,13875-DR03,B23,positive control (hit),6402,0.86
05/10/21,13875-DR03,C01,positive control (hit),6899,0.86
05/10/21,13875-DR03,C23,positive control (hit),6485,0.86
05/10/21,13875-DR03,D01,positive control (hit),6557,0.86
05/10/21,13875-DR03,D23,positive control (hit),6459,0.86
05/10/21,13875-DR03,E01,positive control (hit),7302,0.86
05/10/21,13875-DR03,E23,positive control (hit),6549,0.86
05/10/21,13875-DR03,F01,positive control (hit),6770,0.86
05/10/21,13875-DR03,F23,positive control (hit),6548,0.86
05/10/21,13875-DR03,G01,positive control (hit),7051,0.86
05/10/21,13875-DR03,G23,positive control (hit),6626,0.86
05/10/21,13875-DR03,H01,positive control (hit),6733,0.86
05/10/21,13875-DR03,H23,positive control (hit),6625,0.86
05/10/21,13875-DR03,I01,positive control (hit),7031,0.86
05/10/21,13875-DR03,I23,positive control (hit),6484,0.86
05/10/21,13875-DR03,J01,positive control (hit),6564,0.86
05/10/21,13875-DR03,J23,positive control (hit),6478,0.86
05/10/21,13875-DR03,K01,positive control (hit),7234,0.86
05/10/21,13875-DR03,K23,positive control (hit),6589,0.86
05/10/21,13875-DR03,L01,positive control (hit),6671,0.86
05/10/21,13875-DR03,L23,positive control (hit),6639,0.86
05/10/21,13875-DR03,M01,positive control (hit),7174,0.86
05/10/21,13875-DR03,M23,positive control (hit),6665,0.86
05/10/21,13875-DR03,N01,positive control (hit),6776,0.86
05/10/21,13875-DR03,N23,positive control (hit),6419,0.86
05/10/21,13875-DR03,O01,positive control (hit),7176,0.86
05/10/21,13875-DR03,O23,positive control (hit),6449,0.86
05/10/21,13875-DR03,P01,positive control (hit),6319,0.86
05/10/21,13875-DR03,P23,positive control (hit),6284,0.86
05/19/21,13892-DR01,A01,positive control (hit),3589,0.32
05/19/21,13892-DR01,A23,positive control (hit),3324,0.32
05/19/21,13892-DR01,B01,positive control (hit),3223,0.32
05/19/21,13892-DR01,B23,positive control (hit),3272,0.32
05/19/21,13892-DR01,C01,positive control (hit),3871,0.32
05/19/21,13892-DR01,C23,positive control (hit),8266,0.32
05/19/21,13892-DR01,D01,positive control (hit),3542,0.32
05/19/21,13892-DR01,D23,positive control (hit),4498,0.32
05/19/21,13892-DR01,E01,positive control (hit),3964,0.32
05/19/21,13892-DR01,E23,positive control (hit),3380,0.32
05/19/21,13892-DR01,F01,positive control (hit),3655,0.32
05/19/21,13892-DR01,F23,positive control (hit),3438,0.32
05/19/21,13892-DR01,G01,positive control (hit),3895,0.32
05/19/21,13892-DR01,G23,positive control (hit),3562,0.32
05/19/21,13892-DR01,H01,positive control (hit),3353,0.32
05/19/21,13892-DR01,H23,positive control (hit),3426,0.32
05/19/21,13892-DR01,I01,positive control (hit),3795,0.32
05/19/21,13892-DR01,I23,positive control (hit),3290,0.32
05/19/21,13892-DR01,J01,positive control (hit),3238,0.32
05/19/21,13892-DR01,J23,positive control (hit),3237,0.32
05/19/21,13892-DR01,K01,positive control (hit),3680,0.32
05/19/21,13892-DR01,K23,positive control (hit),3414,0.32
05/19/21,13892-DR01,L01,positive control (hit),3264,0.32
05/19/21,13892-DR01,L23,positive control (hit),3260,0.32
05/19/21,13892-DR01,M01,positive control (hit),3963,0.32
05/19/21,13892-DR01,M23,positive control (hit),3418,0.32
05/19/21,13892-DR01,N01,positive control (hit),3247,0.32
05/19/21,13892-DR01,N23,positive control (hit),3304,0.32
05/19/21,13892-DR01,O01,positive control (hit),3576,0.32
05/19/21,13892-DR01,O23,positive control (hit),3369,0.32
05/19/21,13892-DR01,P01,positive control (hit),3185,0.32
05/19/21,13892-DR01,P23,positive control (hit),3220,0.32
05/24/21,13916-DR01,A01,positive control (hit),8336,0.78
05/24/21,13916-DR01,A23,positive control (hit),9229,0.78
05/24/21,13916-DR01,B01,positive control (hit),9245,0.78
05/24/21,13916-DR01,B23,positive control (hit),9221,0.78
05/24/21,13916-DR01,C01,positive control (hit),8926,0.78
05/24/21,13916-DR01,C23,positive control (hit),9582,0.78
05/24/21,13916-DR01,D01,positive control (hit),9710,0.78
05/24/21,13916-DR01,D23,positive control (hit),9501,0.78
05/24/21,13916-DR01,E01,positive control (hit),8690,0.78
05/24/21,13916-DR01,E23,positive control (hit),9381,0.78
05/24/21,13916-DR01,F01,positive control (hit),9263,0.78
05/24/21,13916-DR01,F23,positive control (hit),9300,0.78
05/24/21,13916-DR01,G01,positive control (hit),9286,0.78
05/24/21,13916-DR01,G23,positive control (hit),9358,0.78
05/24/21,13916-DR01,H01,positive control (hit),9423,0.78
05/24/21,13916-DR01,H23,positive control (hit),9502,0.78
05/24/21,13916-DR01,I01,positive control (hit),8786,0.78
05/24/21,13916-DR01,I23,positive control (hit),9415,0.78
05/24/21,13916-DR01,J01,positive control (hit),9262,0.78
05/24/21,13916-DR01,J23,positive control (hit),9416,0.78
05/24/21,13916-DR01,K01,positive control (hit),9290,0.78
05/24/21,13916-DR01,K23,positive control (hit),9378,0.78
05/24/21,13916-DR01,L01,positive control (hit),9177,0.78
05/24/21,13916-DR01,L23,positive control (hit),9476,0.78
05/24/21,13916-DR01,M01,positive control (hit),8763,0.78
05/24/21,13916-DR01,M23,positive control (hit),9407,0.78
05/24/21,13916-DR01,N01,positive control (hit),9113,0.78
05/24/21,13916-DR01,N23,positive control (hit),9331,0.78
05/24/21,13916-DR01,O01,positive control (hit),8884,0.78
05/24/21,13916-DR01,O23,positive control (hit),9423,0.78
05/24/21,13916-DR01,P01,positive control (hit),9087,0.78
05/24/21,13916-DR01,P23,positive control (hit),9468,0.78
05/24/21,13916-DR02,A01,positive control (hit),8473,0.61
05/24/21,13916-DR02,A23,positive control (hit),9869,0.61
05/24/21,13916-DR02,B01,positive control (hit),9613,0.61
05/24/21,13916-DR02,B23,positive control (hit),9792,0.61
05/24/21,13916-DR02,C01,positive control (hit),8649,0.61
05/24/21,13916-DR02,C23,positive control (hit),9940,0.61
05/24/21,13916-DR02,D01,positive control (hit),9634,0.61
05/24/21,13916-DR02,D23,positive control (hit),9897,0.61
05/24/21,13916-DR02,E01,positive control (hit),8905,0.61
05/24/21,13916-DR02,E23,positive control (hit),9961,0.61
05/24/21,13916-DR02,F01,positive control (hit),10021,0.61
05/24/21,13916-DR02,F23,positive control (hit),9843,0.61
05/24/21,13916-DR02,G01,positive control (hit),8855,0.61
05/24/21,13916-DR02,G23,positive control (hit),9920,0.61
05/24/21,13916-DR02,H01,positive control (hit),9837,0.61
05/24/21,13916-DR02,H23,positive control (hit),10068,0.61
05/24/21,13916-DR02,I01,positive control (hit),8844,0.61
05/24/21,13916-DR02,I23,positive control (hit),9898,0.61
05/24/21,13916-DR02,J01,positive control (hit),9707,0.61
05/24/21,13916-DR02,J23,positive control (hit),9905,0.61
05/24/21,13916-DR02,K01,positive control (hit),9255,0.61
05/24/21,13916-DR02,K23,positive control (hit),10053,0.61
05/24/21,13916-DR02,L01,positive control (hit),10029,0.61
05/24/21,13916-DR02,L23,positive control (hit),10066,0.61
05/24/21,13916-DR02,M01,positive control (hit),8963,0.61
05/24/21,13916-DR02,M23,positive control (hit),9925,0.61
05/24/21,13916-DR02,N01,positive control (hit),9084,0.61
05/24/21,13916-DR02,N23,positive control (hit),9912,0.61
05/24/21,13916-DR02,O01,positive control (hit),9179,0.61
05/24/21,13916-DR02,O23,positive control (hit),9944,0.61
05/24/21,13916-DR02,P01,positive control (hit),10224,0.61
05/24/21,13916-DR02,P23,positive control (hit),9962,0.61
05/30/21,13946-DR-01,A01,positive control (hit),6182,0.68
05/30/21,13946-DR-01,A23,positive control (hit),6030,0.68
05/30/21,13946-DR-01,B01,positive control (hit),5929,0.68
05/30/21,13946-DR-01,B23,positive control (hit),6014,0.68
05/30/21,13946-DR-01,C01,positive control (hit),6150,0.68
05/30/21,13946-DR-01,C23,positive control (hit),5977,0.68
05/30/21,13946-DR-01,D01,positive control (hit),6160,0.68
05/30/21,13946-DR-01,D23,positive control (hit),5988,0.68
05/30/21,13946-DR-01,E01,positive control (hit),6245,0.68
05/30/21,13946-DR-01,E23,positive control (hit),6015,0.68
05/30/21,13946-DR-01,F01,positive control (hit),5926,0.68
05/30/21,13946-DR-01,F23,positive control (hit),5911,0.68
05/30/21,13946-DR-01,G01,positive control (hit),6192,0.68
05/30/21,13946-DR-01,G23,positive control (hit),5914,0.68
05/30/21,13946-DR-01,H01,positive control (hit),5949,0.68
05/30/21,13946-DR-01,H23,positive control (hit),6038,0.68
05/30/21,13946-DR-01,I01,positive control (hit),6234,0.68
05/30/21,13946-DR-01,I23,positive control (hit),5882,0.68
05/30/21,13946-DR-01,J01,positive control (hit),5772,0.68
05/30/21,13946-DR-01,J23,positive control (hit),5897,0.68
05/30/21,13946-DR-01,K01,positive control (hit),6213,0.68
05/30/21,13946-DR-01,K23,positive control (hit),6003,0.68
05/30/21,13946-DR-01,L01,positive control (hit),5893,0.68
05/30/21,13946-DR-01,L23,positive control (hit),5977,0.68
05/30/21,13946-DR-01,M01,positive control (hit),6053,0.68
05/30/21,13946-DR-01,M23,positive control (hit),5909,0.68
05/30/21,13946-DR-01,N01,positive control (hit),5860,0.68
05/30/21,13946-DR-01,N23,positive control (hit),5925,0.68
05/30/21,13946-DR-01,O01,positive control (hit),6128,0.68
05/30/21,13946-DR-01,O23,positive control (hit),5955,0.68
05/30/21,13946-DR-01,P01,positive control (hit),5876,0.68
05/30/21,13946-DR-01,P23,positive control (hit),6052,0.68
05/30/21,13946-DR-02,A01,positive control (hit),6830,0.5
05/30/21,13946-DR-02,A23,positive control (hit),5986,0.5
05/30/21,13946-DR-02,B01,positive control (hit),5935,0.5
05/30/21,13946-DR-02,B23,positive control (hit),6058,0.5
05/30/21,13946-DR-02,C01,positive control (hit),6231,0.5
05/30/21,13946-DR-02,C23,positive control (hit),6152,0.5
05/30/21,13946-DR-02,D01,positive control (hit),5925,0.5
05/30/21,13946-DR-02,D23,positive control (hit),6023,0.5
05/30/21,13946-DR-02,E01,positive control (hit),6193,0.5
05/30/21,13946-DR-02,E23,positive control (hit),5928,0.5
05/30/21,13946-DR-02,F01,positive control (hit),5935,0.5
05/30/21,13946-DR-02,F23,positive control (hit),6050,0.5
05/30/21,13946-DR-02,G01,positive control (hit),6248,0.5
05/30/21,13946-DR-02,G23,positive control (hit),5945,0.5
05/30/21,13946-DR-02,H01,positive control (hit),5898,0.5
05/30/21,13946-DR-02,H23,positive control (hit),6031,0.5
05/30/21,13946-DR-02,I01,positive control (hit),6218,0.5
05/30/21,13946-DR-02,I23,positive control (hit),5943,0.5
05/30/21,13946-DR-02,J01,positive control (hit),5786,0.5
